player,degree,pagerank,degree_centrality,eigenvector_centrality,clustering_coeff,community,matches_played,avg_kills,win_rate
lilcrazy,105,0.00017002994494541102,0.01194267515923567,0.00010095650848941063,0.003696109436381673,0,42,18.285714285714285,0.5238095238095238
lilhass,17,4.0150421037576135e-05,0.0019335759781619656,8.843868318192894e-07,0.006680419505983,11,3,6.333333333333333,0.0
lillow,14,4.0110377919205106e-05,0.0015923566878980893,4.433235092486929e-06,0.008041903070911094,11,4,5.0,0.0
lilo,69,0.0002175388044163141,0.007848043676069155,6.411237677040155e-05,0.017962677411414784,16,76,17.68421052631579,0.5394736842105263
lilou,9,2.3621171680659546e-05,0.0010236578707916288,3.708531108476541e-06,0.010718066909279528,3,2,14.5,0.0
lilouuuuuuu,9,3.1497518359670244e-05,0.0010236578707916288,2.2873678270965e-07,0.005259116755780247,11,1,4.0,0.0
lily,34,8.215526956671212e-05,0.003867151956323931,1.5472081914383242e-05,0.0037773954657667236,11,9,10.777777777777779,0.1111111111111111
lime,174,0.000374280861453999,0.019790718835304824,0.0005007341108994053,0.003997572983860194,3,107,16.55140186915888,0.5887850467289719
limit,18,5.800655480118479e-05,0.0020473157415832575,0.00019398041590555369,0.003966806461163758,15,4,19.25,0.25
limitado,23,5.0985566927260136e-05,0.002616014558689718,2.829119624025744e-06,0.011865548341736495,16,10,13.5,0.2
limp,78,0.00011731223333338853,0.008871701546860783,8.851267261101488e-06,0.003965423165864731,3,24,14.041666666666666,0.25
limpe,73,0.00010854272747840349,0.008303002729754323,2.789509539811556e-05,0.0031400783793007147,3,23,15.217391304347826,0.21739130434782608
lin,460,0.0009371556080839045,0.05232029117379436,0.12535667146593368,0.004883512345587444,1,356,16.5,0.5617977528089888
lina,24,6.222022684683684e-05,0.00272975432211101,0.0002508459355284231,0.010609076710923402,7,10,7.3,0.1
linden,9,2.5027763480373706e-05,0.0010236578707916288,5.463267339899316e-05,0.009635047917215245,1,2,9.0,0.0
lindsey,9,2.6585788925940395e-05,0.0010236578707916288,2.5163176161051715e-05,0.012260048266162492,7,2,6.0,0.0
lindy,40,6.615789367728484e-05,0.004549590536851684,2.104504203689075e-06,0.0037921552179373823,11,9,8.11111111111111,0.2222222222222222
linepro,14,3.922313639745102e-05,0.0015923566878980893,2.964115768778503e-06,0.010452767693586029,3,5,12.2,0.4
link,293,0.00048527392910141845,0.03332575068243858,0.010589288832914332,0.0033544210002362444,0,177,14.621468926553673,0.4519774011299435
linlin,38,0.00015143459546298137,0.0043221110100090995,1.1994164786506401e-05,0.0077711005584768815,7,19,12.68421052631579,0.5789473684210527
linysx,9,2.8073675054808145e-05,0.0010236578707916288,1.6238275341560305e-07,0.008893987542950097,2,2,16.5,0.0
lio,9,3.428729030771209e-05,0.0010236578707916288,2.901769349788605e-06,0.010571153745076594,11,2,16.0,0.0
lionbaby,9,3.682551146010288e-05,0.0010236578707916288,1.5160641661167718e-07,0.0071714207078467035,0,2,7.5,0.0
lionclaw,103,0.00013798308303817155,0.011715195632393085,3.524858843733455e-05,0.002262991050364613,3,31,11.96774193548387,0.3870967741935484
lira,10,3.149325649197264e-05,0.001137397634212921,1.6819320191862922e-05,0.009057360316113046,13,2,5.5,0.0
lirilia,174,0.0005365715751542763,0.019790718835304824,0.00017256248620025206,0.005140363541677876,11,120,14.125,0.6833333333333333
liser,9,2.906115801133705e-05,0.0010236578707916288,5.371533749578204e-05,0.0075562447118612975,9,2,14.5,0.0
lissa,47,0.00023574077337254378,0.005345768880800728,0.00019226373779694336,0.022486521468719108,13,65,13.076923076923077,0.5230769230769231
lissu,20,3.71407387856945e-05,0.002274795268425842,8.537869784443086e-07,0.0045171180533822896,11,4,7.75,0.0
litsepoine,80,0.00014304178878567377,0.009099181073703368,1.2493803415617607e-05,0.004628817001798254,11,28,15.357142857142858,0.39285714285714285
litshii,84,0.0001472313076998105,0.009554140127388535,2.6467061534598044e-05,0.0032764017457426395,3,31,11.64516129032258,0.4838709677419355
littlecake,9,3.202272344352718e-05,0.0010236578707916288,9.3229026880433e-06,0.00990541050211247,9,2,3.5,0.0
littlesatan1,29,4.734886885493823e-05,0.0032984531392174707,2.778822590600447e-06,0.0038132160298623256,3,6,13.166666666666666,0.5
liu,61,0.0002125600623660823,0.006938125568698817,1.1059716987774245e-05,0.006241130343075083,9,35,12.771428571428572,0.42857142857142855
lixinchen,14,3.45773961993754e-05,0.0015923566878980893,1.6856459643176e-05,0.012666277645233827,0,5,13.2,0.2
liyan,176,0.00036412160295010626,0.020018198362147407,2.6848292443340443e-05,0.0025492819539992516,11,66,14.803030303030303,0.5303030303030303
liz,105,0.00021329195265480842,0.01194267515923567,1.4141568954152314e-05,0.004194513727787267,11,42,12.619047619047619,0.40476190476190477
liza,80,0.0001742620647639716,0.009099181073703368,6.353958710152488e-05,0.004712232834123073,11,32,14.625,0.40625
lizahuiza,9,2.587347854929555e-05,0.0010236578707916288,1.6870424259193365e-07,0.003677585694210114,11,1,22.0,0.0
lizhi,50,0.00018965646706532686,0.005686988171064605,1.0266670893459234e-05,0.0035892565612029494,13,21,18.0,0.5238095238095238
lizxotl,14,3.5394232702362574e-05,0.0015923566878980893,2.965179281365566e-06,0.010022915168371909,16,4,9.0,0.0
lkshow,33,6.127601303883767e-05,0.003753412192902639,2.6053084447384723e-05,0.006198041576390205,9,11,11.909090909090908,0.09090909090909091
llonii,31,5.194115019767713e-05,0.0035259326660600546,4.885703444900088e-07,0.003186515945526858,3,5,19.0,0.0
lmemore,173,0.0003103338630800183,0.01967697907188353,0.00030214812582662193,0.006051570112392082,16,128,17.015625,0.65625
lnr,14,3.830090296810549e-05,0.0015923566878980893,1.5223973807882752e-05,0.009932314886275311,3,5,19.4,0.6
lob,82,0.00018043007501620698,0.009326660600545952,5.3617320470849265e-05,0.006831527275960036,4,46,15.021739130434783,0.5
lobe,14,6.895090652430068e-05,0.0015923566878980893,2.354260091382558e-08,0.006639819677543722,9,4,10.0,0.5
lockm,118,0.00028725534700513647,0.013421292083712467,0.0002341135083459195,0.008105584895263586,0,96,14.604166666666666,0.53125
locky,9,2.8168340432260363e-05,0.0010236578707916288,2.4556452743572402e-05,0.010157361258020364,9,2,6.5,0.0
loco,43,9.149024332722506e-05,0.0048908098271155595,0.0008394692277636589,0.008741764729054273,16,21,13.952380952380953,0.6190476190476191
locopie,9,4.096314948267205e-05,0.0010236578707916288,7.589654843808317e-07,0.006772462180933047,16,2,7.5,0.0
logan,272,0.0005653832481070082,0.03093721565059145,0.004999245511573576,0.0032096554492057196,3,177,15.175141242937853,0.4689265536723164
logic,27,5.082581787335205e-05,0.0030709736123748863,0.00036746970384810533,0.004277885160761494,1,6,13.333333333333334,0.16666666666666666
logicman,66,0.00011930295949641311,0.007506824385805278,5.000760000139372e-05,0.008967318214763754,10,37,15.0,0.4594594594594595
logistaa,117,0.00033778105554724085,0.013307552320291174,0.0004891006264355976,0.009831331737755428,8,111,14.585585585585585,0.46846846846846846
lohan,54,6.252194303723766e-05,0.006141947224749773,1.4621216674519235e-05,0.0033692470273638127,3,13,14.153846153846153,0.38461538461538464
lohtus,9,3.187378886785042e-05,0.0010236578707916288,0.00023901968896622065,0.009868313810970898,1,2,7.0,0.0
lokipro,71,0.00012723422390769647,0.008075523202911739,1.031176854697162e-05,0.0025929065491018277,11,19,12.526315789473685,0.3157894736842105
lokiwnzz,38,5.340966420430501e-05,0.0043221110100090995,5.623295718784011e-06,0.004372755211798561,3,10,10.0,0.0
lokkara,48,9.407042271054189e-05,0.00545950864422202,1.496018700631447e-05,0.004361976211544514,11,14,11.5,0.2857142857142857
lolzers,9,8.972845458524388e-05,0.0010236578707916288,4.0953581660708284e-08,0.006349206349206349,15,2,21.5,0.0
lomba,50,8.791170568158167e-05,0.005686988171064605,3.1668479799749325e-05,0.007661718601383968,3,19,13.0,0.5263157894736842
lomein,37,5.417293343846171e-05,0.004208371246587807,0.003644921595895154,0.010242580884432992,1,15,13.0,0.3333333333333333
lomu,57,0.00016047029536153375,0.006483166515013649,0.00013250118371144938,0.006624998071815088,12,29,10.0,0.3793103448275862
london,15,3.095480893683892e-05,0.0017060964513193812,9.361592362285419e-06,0.004428356649469299,7,2,9.5,0.0
loofah,9,2.9633070803223757e-05,0.0010236578707916288,0.00011027391073042141,0.006233152143729527,1,1,5.0,0.0
loom,68,0.0001355969290271326,0.007734303912647862,1.0147608155743609e-05,0.006009078683048069,3,31,13.290322580645162,0.4838709677419355
loonder,9,2.778538844223298e-05,0.0010236578707916288,2.4833767617752178e-06,0.008106143452688947,9,2,8.0,0.0
looney,37,7.591967421095364e-05,0.004208371246587807,0.00013608873192203958,0.005814579919369353,9,13,12.153846153846153,0.15384615384615385
loonie,9,2.3890308009798165e-05,0.0010236578707916288,1.2157299141109922e-06,0.010762392395781768,3,2,11.5,0.0
loop,9,4.801425618418219e-05,0.0010236578707916288,1.1828141912883656e-06,0.0064406163114528805,14,2,18.0,1.0
loops,9,2.3718574799350145e-05,0.0010236578707916288,3.5949062195860433e-06,0.010735197833173227,10,2,10.0,0.0
looxie,45,0.00011194270837423607,0.005118289353958144,1.8251262155966296e-05,0.0038277272565184262,11,17,16.176470588235293,0.29411764705882354
lopesboy,14,4.513352155244386e-05,0.0015923566878980893,1.7415954870605835e-05,0.009139372595544062,9,5,7.2,0.4
lora,34,7.472110719198056e-05,0.003867151956323931,3.866380973088274e-06,0.005245837567846641,11,8,8.5,0.25
lorangez,52,9.58258728602136e-05,0.005914467697907188,2.514521660956795e-05,0.00881273454203018,16,23,14.0,0.13043478260869565
lore,29,3.7744174589524346e-05,0.0032984531392174707,0.0014311770625012766,0.00713071281336319,1,9,12.88888888888889,0.2222222222222222
lorenzo,10,2.18624596977285e-05,0.001137397634212921,0.0004659520432173218,0.011162940359215128,1,2,11.0,0.0
lorri,224,0.0005913287256214911,0.025477707006369428,0.01258586101944262,0.0043696747202755385,7,176,14.795454545454545,0.5454545454545454
lost,9,2.8294693076299203e-05,0.0010236578707916288,0.00018017761917678006,0.010410987427494715,1,2,10.5,0.0
lostboy,16,2.6643327133187678e-05,0.0018198362147406734,1.895671374041818e-06,0.009011436687265102,16,3,7.0,0.0
lostime,29,4.4935305144271277e-05,0.0032984531392174707,3.148480920023234e-05,0.004185065230735063,14,5,17.0,0.4
lostme,9,2.378263064936469e-05,0.0010236578707916288,1.364932596903752e-06,0.00921342069345555,0,2,18.5,1.0
lotus,9,3.191689268884492e-05,0.0010236578707916288,0.0003453639854557454,0.009475614936641698,1,2,6.5,0.0
lotuss,30,2.849670614054902e-05,0.0034121929026387624,0.0015493430008860852,0.006516907052548268,1,5,14.2,0.0
lotzplayz,34,4.539000936201568e-05,0.003867151956323931,0.0016322685881901995,0.006888031844773331,1,10,13.1,0.1
lou,122,9.758956700221698e-05,0.013876251137397634,0.004575603295048393,0.003389353025529912,1,26,11.0,0.15384615384615385
loubert,52,0.00011112832186071927,0.005914467697907188,0.0002600678724884052,0.008320728928359498,12,24,10.583333333333334,0.2916666666666667
louboutin,62,0.0001356836265696748,0.007051865332120109,3.457255427299144e-05,0.011048421056728657,16,36,12.916666666666666,0.2222222222222222
louda,22,8.153291764870198e-05,0.002502274795268426,3.641796363843789e-06,0.01750020402414119,14,16,15.25,0.375
louhz,9,3.0939570516768366e-05,0.0010236578707916288,4.908695306752131e-07,0.009769141863100808,11,2,16.0,1.0
louise,35,6.160560980094856e-05,0.003980891719745223,3.8870159139205855e-07,0.0025410243169598397,11,6,13.166666666666666,0.3333333333333333
louitan,107,0.000213133836819769,0.012170154686078254,0.00010502010588412446,0.005097961536949335,3,60,16.066666666666666,0.5
loupiote3,65,0.00011733367973408156,0.007393084622383986,0.00011594764952437311,0.0028925326021783213,11,18,12.277777777777779,0.3888888888888889
lovely,9,3.4507823104475576e-05,0.0010236578707916288,3.206777444064469e-06,0.013588701431211667,9,3,16.666666666666668,0.3333333333333333
lovex,24,7.504612872475888e-05,0.00272975432211101,2.376614430237831e-06,0.006605833485305711,9,9,16.22222222222222,0.5555555555555556
lowan,105,0.0002257874652499724,0.01194267515923567,0.0002042508817443697,0.004683460022553269,3,60,14.75,0.4666666666666667
lowel,198,0.00041909321580520335,0.022520473157415833,0.00026635067855133133,0.004253853891919295,3,114,15.403508771929825,0.6052631578947368
loweyeq,18,3.11827180936773e-05,0.0020473157415832575,0.0001673110206691671,0.0025986835851384543,1,2,8.0,0.0
lowkii,72,0.00011229152957101786,0.00818926296633303,0.00019197642395944216,0.0073452913721186106,3,35,14.8,0.5428571428571428
lozzelle,10,5.942148661213272e-05,0.001137397634212921,4.448538030047066e-08,0.008031987615048506,16,3,14.666666666666666,0.3333333333333333
lraliz,9,2.8847879230221408e-05,0.0010236578707916288,9.454226020452694e-08,0.007642913704349931,0,2,11.0,0.0
lsida,30,4.829137281100359e-05,0.0034121929026387624,1.7024504630885467e-05,0.012540323082930164,0,12,9.666666666666666,0.3333333333333333
ltdz,24,4.613856533600548e-05,0.00272975432211101,1.4553672179152343e-05,0.00848190954093801,9,7,12.0,0.5714285714285714
ltomlee,48,8.80655536818351e-05,0.00545950864422202,0.0005077516728929051,0.0036612195313643773,7,15,12.533333333333333,0.2
lu1san,9,3.910401700791112e-05,0.0010236578707916288,2.1648775898587057e-08,0.007246223085528697,0,2,7.0,0.0
luc1d,138,0.0003506017323553004,0.01569608735213831,0.00011586438176268258,0.004938668273641551,3,92,15.271739130434783,0.4782608695652174
lucaoav,29,5.207901587680773e-05,0.0032984531392174707,5.882122675996834e-05,0.007653398860174409,9,9,11.555555555555555,0.1111111111111111
lucas,182,0.00020050999978002364,0.02070063694267516,0.01278918028890011,0.00441864049027741,1,66,14.257575757575758,0.24242424242424243
lucasvade,74,0.00019834533700180667,0.008416742493175615,4.487761301955885e-05,0.0047714737205319,9,35,15.6,0.5142857142857142
lucia,89,0.0001809469855028035,0.010122838944494996,9.475632288863556e-05,0.007308680559918948,8,52,13.01923076923077,0.3076923076923077
lucid,45,6.986188269613687e-05,0.005118289353958144,1.0500918491176707e-05,0.0035609857145716462,16,11,13.363636363636363,0.2727272727272727
lucidity,29,7.411635521988223e-05,0.0032984531392174707,1.1709592889862572e-07,0.006625102872195029,2,11,15.636363636363637,0.45454545454545453
lucifer,97,0.0001795607493899601,0.011032757051865332,3.155137429063762e-05,0.002275526069652342,0,34,13.529411764705882,0.29411764705882354
luck,18,3.9829865047518034e-05,0.0020473157415832575,0.0006227078084081864,0.005392804451650693,1,3,8.333333333333334,0.0
luckerrr,263,0.00046873615440953,0.02991355777979982,0.0014357353041847833,0.003538902830195939,3,156,16.064102564102566,0.5961538461538461
lucky,26,5.545081659437024e-05,0.002957233848953594,0.00019889232040142294,0.00235148786839479,7,4,5.25,0.0
luckyleader,23,3.998278856182743e-05,0.002616014558689718,0.0007755057721042281,0.005648089685610434,1,6,10.5,0.16666666666666666
ludraa,22,5.2194275540791195e-05,0.002502274795268426,7.802332364108155e-06,0.006332293576389899,8,7,12.0,0.2857142857142857
ludwig,9,5.6287815511032285e-05,0.0010236578707916288,3.4651583039276873e-06,0.009523809523809525,7,3,15.333333333333334,0.3333333333333333
luf,15,0.00011572654858840145,0.0017060964513193812,7.126834320901891e-07,0.006228349181504699,15,5,14.0,0.2
lufzy,9,2.352793217913321e-05,0.0010236578707916288,1.2788858170728157e-07,0.005271218359827355,11,1,10.0,0.0
lugia,9,3.8743823353230936e-05,0.0010236578707916288,5.087650846390482e-06,0.006670154642051628,15,2,14.5,0.0
luglumpy,53,7.158513752740023e-05,0.0060282074613284805,0.003123111171823254,0.005812833447693862,1,18,12.88888888888889,0.2222222222222222
lugn,9,3.064625787493822e-05,0.0010236578707916288,1.0793425474429189e-06,0.007951935928469323,9,2,10.5,0.0
luie,97,0.00020536731184716284,0.011032757051865332,1.6783624117969665e-05,0.0041698209581991835,11,39,12.564102564102564,0.46153846153846156
luii,20,3.5373005880372335e-05,0.002274795268425842,1.0795571973102678e-06,0.007719357164571698,16,5,16.0,0.0
luis,9,3.197383140936597e-05,0.0010236578707916288,1.1587406987070812e-05,0.010821620007948986,4,2,10.5,0.0
luiza,36,0.00011702208975916019,0.004094631483166515,9.220803801756088e-05,0.015090585198847307,13,28,12.928571428571429,0.35714285714285715
luj,48,0.0001233967535917081,0.00545950864422202,2.7227949348010383e-06,0.005369049680185169,11,21,15.857142857142858,0.47619047619047616
luk,89,0.00022524217835141183,0.010122838944494996,0.000877362739396537,0.011554880683533903,9,74,11.986486486486486,0.40540540540540543
lukas,9,4.59524117738724e-05,0.0010236578707916288,1.1370612903227461e-05,0.00981846206586776,1,3,12.666666666666666,0.3333333333333333
luke,93,0.0002692071312116497,0.010577797998180163,7.809814197123815e-05,0.006746229577655142,4,61,13.62295081967213,0.4918032786885246
lukejm,9,3.3094162938479514e-05,0.0010236578707916288,1.3252801974169557e-06,0.009923208807483038,3,2,15.5,0.0
lukels,9,3.418923185562225e-05,0.0010236578707916288,4.4742087262091175e-05,0.007826835769940942,1,2,6.0,0.0
lukke,28,3.706025815467041e-05,0.0031847133757961785,1.2233863368684248e-05,0.003845356904027596,3,5,8.6,0.2
luky,9,2.7417205213172883e-05,0.0010236578707916288,1.9747838852847026e-06,0.010711794357504866,3,2,12.0,0.0
lukzz,9,2.6406335021612473e-05,0.0010236578707916288,2.0292832695052775e-08,0.005634651364768369,9,1,14.0,0.0
lula molusco,9,4.784430089349579e-05,0.0010236578707916288,1.7423659829893187e-08,0.003213602254877197,9,1,10.0,1.0
lule,36,0.00011702208975916019,0.004094631483166515,9.220803801756088e-05,0.015090585198847307,13,28,15.428571428571429,0.35714285714285715
lulu,9,2.8243890873485537e-05,0.0010236578707916288,1.2229867098533069e-06,0.00882307405584354,3,2,17.5,0.0
luminae,9,3.008371824962799e-05,0.0010236578707916288,0.00029764571840269196,0.009505836329046193,1,2,11.0,0.0
luminous,39,6.116755243328382e-05,0.004435850773430392,1.7857106018716307e-06,0.003757290323253331,16,8,12.0,0.5
lumo,14,4.325729958435429e-05,0.0015923566878980893,1.457950068127969e-06,0.01100060645628251,4,6,18.0,0.3333333333333333
luna,9,3.5095035451523555e-05,0.0010236578707916288,5.6301540348153825e-06,0.008490438065799268,7,2,12.0,0.0
lunafox,126,0.00025161950231740026,0.014331210191082803,0.001707576530989899,0.004011802941289465,7,53,14.377358490566039,0.4528301886792453
lunah,115,0.0002399174788730765,0.01308007279344859,0.0010010981887546198,0.004737005366222312,7,51,16.49019607843137,0.39215686274509803
lunatic,32,5.647034962141292e-05,0.003639672429481347,1.1606250109544182e-05,0.004460978443924837,8,7,11.571428571428571,0.5714285714285714
lunaw0w,95,0.00018433061847237216,0.010805277525022748,5.7479152122312736e-05,0.002719833432005274,11,29,12.620689655172415,0.3448275862068966
lune,14,6.676439760500967e-05,0.0015923566878980893,1.1988643883825173e-05,0.006059476160427046,12,4,15.5,1.0
lunium,9,3.015539037377012e-05,0.0010236578707916288,2.2174457988853553e-06,0.01027085513180107,3,2,8.5,0.0
lunix,9,2.8223060008684823e-05,0.0010236578707916288,9.59626873931112e-07,0.009728009101586445,14,2,7.5,0.0
lunna,25,6.553081081518476e-05,0.0028434940855323024,9.809421536903698e-06,0.009673428402865619,13,10,10.6,0.2
lunny,18,3.962933866689257e-05,0.0020473157415832575,2.4964002285728966e-06,0.003353005937927305,14,3,10.333333333333334,0.0
luok1ng,135,0.00037144071440452583,0.015354868061874432,0.000525002068304333,0.012495259429804924,0,162,14.592592592592593,0.5679012345679012
luozog,9,2.199800455594058e-05,0.0010236578707916288,1.0697008811027275e-06,0.0064095436676945595,9,1,8.0,0.0
lupe,9,2.6452549835911864e-05,0.0010236578707916288,0.00023179872505594076,0.006955924954386304,1,1,3.0,0.0
luqz,66,0.0001734034591139395,0.007506824385805278,8.004042306775132e-05,0.00443619846752584,9,33,13.606060606060606,0.36363636363636365
lurk3r,31,5.74054577138121e-05,0.0035259326660600546,4.560194581370826e-06,0.0065163600660031245,16,9,16.444444444444443,0.2222222222222222
lurzy0y0,145,0.00027409535838600595,0.016492265696087353,0.00014349853837651485,0.007143653218998058,10,98,16.591836734693878,0.5306122448979592
luskka,10,4.4071616603367186e-05,0.001137397634212921,5.232714085183799e-06,0.021770165272817946,9,7,13.571428571428571,0.2857142857142857
lusueno,9,3.271595991521616e-05,0.0010236578707916288,8.915191305811447e-05,0.01050106951075898,7,2,12.0,0.0
luwei,40,9.04123026258689e-05,0.004549590536851684,8.077906220553899e-06,0.011577901042948471,0,19,11.368421052631579,0.47368421052631576
lux,27,6.488660405242291e-05,0.0030709736123748863,2.659794888586441e-05,0.0030022889811316495,3,5,7.2,0.0
lux9,58,9.89900798123327e-05,0.006596906278434941,4.8383983972141634e-05,0.010907120341659967,3,29,17.896551724137932,0.5172413793103449
luxs,40,6.336837755675494e-05,0.004549590536851684,6.808681968054747e-06,0.0030946246380109416,11,8,10.375,0.0
luxy,9,3.793366309358016e-05,0.0010236578707916288,6.96336580880436e-05,0.00642057059831538,1,2,6.0,0.0
luz,87,0.00024775691428106136,0.009895359417652412,0.00015230336185807468,0.007082124633920677,4,57,14.912280701754385,0.5964912280701754
luzia,55,0.00013537556735640984,0.006255686988171065,4.9264741131443045e-06,0.006344575458535729,11,25,14.0,0.48
luzuh,186,0.00038822921226509604,0.021155595996360327,0.0003363043178360245,0.004826890505688449,3,124,16.661290322580644,0.5564516129032258
lvcass,9,3.2249057730162206e-05,0.0010236578707916288,3.630838543116047e-07,0.009274981319694345,3,2,15.0,0.0
lvchld,9,2.9714463744670317e-05,0.0010236578707916288,0.00010499665860355487,0.005730889684342061,1,1,12.0,0.0
lvda,14,3.6370352053936776e-05,0.0015923566878980893,8.133381536578757e-07,0.0039791975374010875,16,2,11.0,0.0
lxte,29,6.656041443439617e-05,0.0032984531392174707,2.611703311577604e-06,0.008997825095477812,3,14,12.285714285714286,0.42857142857142855
lybby,9,5.802676297540369e-05,0.0010236578707916288,0.00012405804917676162,0.009523809523809525,8,3,8.666666666666666,0.3333333333333333
lyda,160,0.0005250132360267213,0.018198362147406735,6.47563424668355e-05,0.00536977343159444,11,116,16.29310344827586,0.5603448275862069
lyhnj,52,0.00016106359300563255,0.005914467697907188,1.5018215291393292e-05,0.006043767513814715,14,25,13.6,0.56
lykann,14,4.2924279655191404e-05,0.0015923566878980893,4.7676020109417204e-07,0.011071136433021005,2,5,15.0,0.2
lyniakk,9,3.090029345219716e-05,0.0010236578707916288,4.234547763933333e-06,0.011198803625863278,3,2,8.0,0.0
lynidae,30,5.9323483385971e-05,0.0034121929026387624,2.8656200051349985e-05,0.002411885487094334,11,5,11.2,0.2
lyniz,9,3.287685421640356e-05,0.0010236578707916288,6.55317206513146e-06,0.010775561560602435,3,2,6.0,0.0
lynn,112,0.00023424052572016375,0.012738853503184714,0.002439152012230833,0.005433010567392424,7,60,15.783333333333333,0.43333333333333335
lynn2,29,8.696289510284754e-05,0.0032984531392174707,5.1042776438835315e-06,0.009577940260682231,13,11,17.363636363636363,0.7272727272727273
lynnn,14,5.663924904541632e-05,0.0015923566878980893,3.2440053443552127e-06,0.007029255051335052,13,4,15.75,0.5
lynx,9,4.79244480107067e-05,0.0010236578707916288,3.957602464925196e-08,0.010830162915835242,4,3,16.333333333333332,0.3333333333333333
lynxi,216,0.00043876990543245334,0.02456778889899909,0.00034274761436670087,0.00485425995066378,3,145,13.710344827586207,0.5655172413793104
lyoko,9,2.0259099432799556e-05,0.0010236578707916288,0.0002446171965603334,0.007213125741310306,1,1,19.0,0.0
lyphnix,9,3.102263869785126e-05,0.0010236578707916288,6.289291416549038e-07,0.008829749318610754,3,2,11.5,0.0
lyricen,14,3.0267563939725328e-05,0.0015923566878980893,0.0007290283049980929,0.009181275212263671,1,3,14.0,0.0
lysoar,44,6.424581510754265e-05,0.005004549590536852,0.0001296044538109387,0.012741053664121649,0,21,14.857142857142858,0.7142857142857143
lyt,18,3.116131442807297e-05,0.0020473157415832575,0.0005820734637969725,0.0058109852096463336,1,3,5.666666666666667,0.0
lyu,19,4.12918701948777e-05,0.0021610555050045497,3.783352373434109e-06,0.007990842196675532,0,7,17.0,0.14285714285714285
lyy,128,0.00023947652978233274,0.014558689717925387,0.0007483115019837038,0.0058842450507164724,0,77,15.831168831168831,0.38961038961038963
lz,24,5.2711976894865976e-05,0.00272975432211101,7.89125421254606e-06,0.0078079669502459925,9,9,15.0,0.5555555555555556
lã­a,10,3.342036274473837e-05,0.001137397634212921,9.327278974829349e-08,0.0069067998603058465,11,2,9.0,0.0
m00,9,3.245418382299896e-05,0.0010236578707916288,2.9600489935345568e-06,0.007690667336785298,7,2,9.0,0.0
m0rea,157,0.000345135372370808,0.017857142857142856,0.00016054396830053952,0.006300701525867369,16,121,15.561983471074381,0.6198347107438017
m0z,9,2.6077269863282424e-05,0.0010236578707916288,3.131182396442061e-07,0.009495106110956794,3,2,15.0,0.0
m1ke,138,0.0004717648025443142,0.01569608735213831,0.0021235446618495307,0.010336861172565964,12,156,14.525641025641026,0.5833333333333334
m1kko,9,3.52687135544803e-05,0.0010236578707916288,4.76859532695641e-07,0.011142191121348122,3,3,18.0,0.3333333333333333
m1lky,42,9.536247110411915e-05,0.004777070063694267,0.00038354761468530583,0.008848987734563425,7,22,11.681818181818182,0.2727272727272727
m1ng,9,2.9955616816022053e-05,0.0010236578707916288,2.9764270435218015e-06,0.008972579155426482,4,2,18.5,0.0
m1nh,14,3.579205105034345e-05,0.0015923566878980893,0.0004734408151396146,0.010939836222806948,1,4,4.75,0.0
m1nu,14,3.756195353685616e-05,0.0015923566878980893,2.4812887042415505e-06,0.007460106380245227,4,4,11.75,0.0
m1sfit,111,0.00017017346600066782,0.012625113739763421,3.6271205737924336e-05,0.0023579629297997224,3,40,11.875,0.45
m1st,52,9.0815304962348e-05,0.005914467697907188,0.00011391701578025293,0.010071415541464837,12,23,10.91304347826087,0.21739130434782608
m1syl,41,8.913945880984748e-05,0.004663330300272976,3.4996955632737604e-05,0.006942347273854745,8,17,13.764705882352942,0.17647058823529413
m1tez,143,0.00025860321832673065,0.016264786169244767,0.0001680868457929298,0.005778659946918662,10,90,14.466666666666667,0.4111111111111111
m1xly,14,3.1019674323070454e-05,0.0015923566878980893,1.8600651206631308e-06,0.010765072091509394,16,4,16.5,0.0
m1yu,103,0.0002449032981582203,0.011715195632393085,0.000962656238753487,0.00605231796197636,7,54,11.981481481481481,0.6111111111111112
m2,14,3.1953317072720615e-05,0.0015923566878980893,0.00030833569905932754,0.0075682434581193945,1,4,12.25,0.25
m2cong,9,2.9955616816022053e-05,0.0010236578707916288,2.9764270435218015e-06,0.00897257915542648,4,2,18.5,0.0
m2skyy,28,4.03952152025102e-05,0.0031847133757961785,0.0009013145857336551,0.005100361491154699,1,6,7.5,0.0
m3ssenger,15,3.9433276329445925e-05,0.0017060964513193812,3.7244322285004125e-06,0.00861969372051295,3,4,9.75,0.0
m4china,213,0.0004098369799338607,0.024226569608735215,0.00042012812390280254,0.003995857110553213,3,127,14.488188976377952,0.49606299212598426
m4ndzin,45,0.00018248407436294195,0.005118289353958144,4.589507765251799e-05,0.016970129296078926,13,48,17.104166666666668,0.3958333333333333
m4rco,26,3.7495921202868516e-05,0.002957233848953594,6.957417423468207e-06,0.009228876562074013,10,7,10.571428571428571,0.0
m4sktv,9,3.264699673388715e-05,0.0010236578707916288,2.622509945506673e-06,0.014545558002309805,3,3,15.333333333333334,0.3333333333333333
m4xikk,45,8.491035435105364e-05,0.005118289353958144,2.75778100893388e-05,0.00790921947043596,3,21,12.0,0.47619047619047616
m5,41,0.0001018440493708091,0.004663330300272976,0.0001012504809371494,0.00921341594320273,9,21,18.0,0.5238095238095238
